-23746307,-107182590,5797222,-400105134,-400105134,-400105134,-400105134,-400105134
-23743099,-107183127,5796679,-400105134,-400105134,-400105134,-400105134,-400105134
-23747680,-107189005,5787414,-400105134,-400105134,-400105134,-400105134,-400105134
-23760955,-107200798,5772950,-400105134,-400105134,-400105134,-400105134,-400105134
-23766228,-107203015,5770773,-400105134,-400105134,-400105134,-400105134,-400105134
-23762632,-107196998,5774309,-400105134,-400105134,-400105134,-400105134,-400105134
-23757038,-107194074,5775185,-400105134,-400105134,-400105134,-400105134,-400105134
-23763344,-107200920,5770802,-400105134,-400105134,-400105134,-400105134,-400105134
-23762320,-107199107,5774780,-400105134,-400105134,-400105134,-400105134,-400105134
-23757043,-107193726,5782133,-400105134,-400105134,-400105134,-400105134,-400105134
-23759061,-107194173,5783038,-400105134,-400105134,-400105134,-400105134,-400105134
-23756378,-107191462,5786224,-400105134,-400105134,-400105134,-400105134,-400105134
-23747539,-107185316,5787317,-400105134,-400105134,-400105134,-400105134,-400105134
-23737126,-107174815,5796607,-400105134,-400105134,-400105134,-400105134,-400105134
-23735503,-107168767,5806140,-400105134,-400105134,-400105134,-400105134,-400105134
-23741145,-107174477,5800822,-400105134,-400105134,-400105134,-400105134,-400105134
-23743432,-107176053,5796217,-400105134,-400105134,-400105134,-400105134,-400105134
-23741822,-107175278,5798035,-400105134,-400105134,-400105134,-400105134,-400105134
-23740768,-107176948,5798966,-400105134,-400105134,-400105134,-400105134,-400105134
-23741663,-107173429,5802473,-400105134,-400105134,-400105134,-400105134,-400105134
-23743859,-107174336,5801064,-400105134,-400105134,-400105134,-400105134,-400105134
-23740280,-107172772,5801230,-400105134,-400105134,-400105134,-400105134,-400105134
-23745883,-107176401,5795254,-400105134,-400105134,-400105134,-400105134,-400105134
-23751529,-107180843,5795610,-400105134,-400105134,-400105134,-400105134,-400105134
-23746374,-107172427,5805722,-400105134,-400105134,-400105134,-400105134,-400105134
-23745389,-107170798,5803447,-400105134,-400105134,-400105134,-400105134,-400105134
-23739303,-107169932,5801059,-400105134,-400105134,-400105134,-400105134,-400105134
-23730172,-107165910,5802569,-400105134,-400105134,-400105134,-400105134,-400105134
-23734382,-107167985,5800833,-400105134,-400105134,-400105134,-400105134,-400105134
-23738010,-107172103,5799139,-400105134,-400105134,-400105134,-400105134,-400105134
-23733731,-107169549,5798311,-400105134,-400105134,-400105134,-400105134,-400105134
-23733243,-107170778,5795514,-400105134,-400105134,-400105134,-400105134,-400105134
-23743402,-107178976,5793495,-400105134,-400105134,-400105134,-400105134,-400105134
-23747877,-107180406,5796793,-400105134,-400105134,-400105134,-400105134,-400105134
-23741261,-107175234,5804015,-400105134,-400105134,-400105134,-400105134,-400105134
-23735050,-107173873,5797219,-400105134,-400105134,-400105134,-400105134,-400105134
-23733644,-107175565,5788892,-400105134,-400105134,-400105134,-400105134,-400105134
-23736459,-107181242,5785044,-400105134,-400105134,-400105134,-400105134,-400105134
-23730385,-107172584,5797415,-400105134,-400105134,-400105134,-400105134,-400105134
-23731626,-107166391,5809573,-400105134,-400105134,-400105134,-400105134,-400105134
-23721877,-107162963,5806209,-400105134,-400105134,-400105134,-400105134,-400105134
-23723228,-107166740,5797894,-400105134,-400105134,-400105134,-400105134,-400105134
-23744798,-107182420,5784458,-400105134,-400105134,-400105134,-400105134,-400105134
-23750186,-107187144,5781619,-400105134,-400105134,-400105134,-400105134,-400105134
-23751168,-107187579,5779762,-400105134,-400105134,-400105134,-400105134,-400105134
-23756092,-107192928,5775681,-400105134,-400105134,-400105134,-400105134,-400105134
-23748428,-107188667,5782990,-400105134,-400105134,-400105134,-400105134,-400105134
-23748967,-107187193,5785598,-400105134,-400105134,-400105134,-400105134,-400105134
-23751911,-107190323,5785760,-400105134,-400105134,-400105134,-400105134,-400105134
-23748695,-107187520,5788829,-400105134,-400105134,-400105134,-400105134,-400105134
